title,author,goodreads_url,cover_url,avg_rating,num_ratings,year_published,shelf
Long Hidden: Speculative Fiction from the Margins of History (Paperback),Asher Rose Fox,https://www.goodreads.com/book/show/20642659-long-hidden,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390846415l/20642659._SY75_.jpg,,,,afrofuturism
The River Where Blood Is Born (Ballantine Reader's Circle),Sandra Jackson-Opoku,https://www.goodreads.com/book/show/59369.The_River_Where_Blood_Is_Born,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388854694l/59369._SY75_.jpg,4.26,166.0,1997.0,afrofuturism
Dissident Futures (Hardcover),David Pescovitz,https://www.goodreads.com/book/show/17993154-dissident-futures,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404486534l/17993154._SX50_.jpg,0.0,0.0,2013.0,afrofuturism
The Stars and the Blackness Between Them (Hardcover),Junauda Petrus,https://www.goodreads.com/book/show/36412998-the-stars-and-the-blackness-between-them,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554219543l/36412998._SX50_.jpg,4.24,6792.0,2019.0,afrofuturism
Conversations with Octavia Butler (Paperback),Octavia E. Butler,https://www.goodreads.com/book/show/6543681-conversations-with-octavia-butler,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347782138l/6543681._SY75_.jpg,4.5,220.0,2009.0,afrofuturism
"The Dark Fantastic: Race and the Imagination from Harry Potter to the Hunger Games (Postmillennial Pop, 13)",Ebony Elizabeth Thomas,https://www.goodreads.com/book/show/42129087-the-dark-fantastic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1676677644l/42129087._SY75_.jpg,4.2,1488.0,2019.0,afrofuturism
A Spaceship in Bronzeville: Magi (Paperback),Ytasha L. Womack,https://www.goodreads.com/book/show/48920210-a-spaceship-in-bronzeville,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574525149l/48920210._SY75_.jpg,3.8,5.0,,afrofuturism
"A Map Is Only One Story: Twenty Writers on Immigration, Family, and the Meaning of Home (Paperback)",Nicole Chung,https://www.goodreads.com/book/show/46144864-a-map-is-only-one-story,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1563977851l/46144864._SY75_.jpg,,,,afrofuturism
Rumble is Kerma Issue #1 (Kids 2 Kings),Manuel Godoy,https://www.goodreads.com/book/show/37791629-rumble-is-kerma-issue-1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514843285l/37791629._SY75_.jpg,4.17,6.0,,afrofuturism
JUDGES: When The Light Lay Still (Kindle Edition),Charles J. Eskew,https://www.goodreads.com/book/show/43599898-judges,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547736007l/43599898._SY75_.jpg,3.32,63.0,2019.0,afrofuturism
Finding Magic (Excelsior Witch Chronicles #1),Lyn McClenathan,https://www.goodreads.com/book/show/38746411-finding-magic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519588369l/38746411._SX50_.jpg,4.6,10.0,2018.0,afrofuturism
Reenu-You (Kindle Edition),Michele Tracy Berger,https://www.goodreads.com/book/show/34946579-reenu-you,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493523101l/34946579._SY75_.jpg,3.86,107.0,2017.0,afrofuturism
"The Delta Anomaly (Star Trek: Starfleet Academy, #1)",Rick Barba,https://www.goodreads.com/book/show/7841501-the-delta-anomaly,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347725668l/7841501._SY75_.jpg,3.63,654.0,2010.0,afrofuturism
"Black Panther, Vol. 1: The Deadliest of the Species (Hardcover)",Reginald Hudlin,https://www.goodreads.com/book/show/7155648-black-panther-vol-1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347686502l/7155648._SX50_.jpg,3.6,433.0,2009.0,afrofuturism
Maurya's Seed: Why Hope Lives Behind Project Walls (Paperback),Cathleen Wright-Lewis,https://www.goodreads.com/book/show/4410680-maurya-s-seed,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348396916l/4410680._SY75_.jpg,5.0,,2001.0,afrofuturism
From Superman to Man (Hardcover),J.A. Rogers,https://www.goodreads.com/book/show/3146768-from-superman-to-man,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348223536l/3146768._SY75_.jpg,4.58,438.0,1941.0,afrofuturism
Meji: Book One (softcover),Milton J. Davis,https://www.goodreads.com/book/show/6250318-meji,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327992381l/6250318._SY75_.jpg,4.37,93.0,2008.0,afrofuturism
"Supernova (Renegades, #3)",Marissa Meyer,https://www.goodreads.com/book/show/42771754-supernova,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557159835l/42771754._SY75_.jpg,4.37,89194.0,2019.0,afrofuturism
Black Panther: A Nation Under Our Feet (Paperback),Ta-Nehisi Coates,https://www.goodreads.com/book/show/228613729-black-panther,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1740868235l/228613729._SY75_.jpg,3.88,810.0,2017.0,afrofuturism
Sycorax's Daughters (Paperback),Kinitra Brooks,https://www.goodreads.com/book/show/32732003-sycorax-s-daughters,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1477257142l/32732003._SY75_.jpg,,,,afrofuturism
"Afrofuturism and Black Sound Studies: Culture, Technology, and Things to Come (Palgrave Studies in Sound)",Erik Steinskog,https://www.goodreads.com/book/show/38905928-afrofuturism-and-black-sound-studies,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1520001241l/38905928._SX50_.jpg,4.43,7.0,,afrofuturism
"Black Panther by Reginald Hudlin: The Complete Collection, Vol. 1 (Paperback)",Reginald Hudlin,https://www.goodreads.com/book/show/34668827-black-panther-by-reginald-hudlin,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523271440l/34668827._SY75_.jpg,,,,afrofuturism
"Skyward, Vol. 3: Fix the World (Paperback)",Joe     Henderson,https://www.goodreads.com/book/show/42835872-skyward-vol-3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1566117941l/42835872._SY75_.jpg,3.74,1737.0,2019.0,afrofuturism
"Black Panther, Vol. 1: Who Is the Black Panther? (Paperback)",Reginald Hudlin,https://www.goodreads.com/book/show/627201.Black_Panther_Vol_1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524190466l/627201._SY75_.jpg,3.82,2426.0,2005.0,afrofuturism
"The Atheist in the Attic (PM's Outspoken Authors, #20)",Samuel R. Delany,https://www.goodreads.com/book/show/34734800-the-atheist-in-the-attic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491430270l/34734800._SX50_.jpg,3.82,167.0,2018.0,afrofuturism
"Poseidon's Wake (Poseidon's Children, #3)",Alastair Reynolds,https://www.goodreads.com/book/show/21097454-poseidon-s-wake,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421876281l/21097454._SX50_.jpg,3.83,4056.0,2015.0,afrofuturism
Judgment Day and Other Stories (Hardcover),Joe Orlando,https://www.goodreads.com/book/show/18444205-judgment-day-and-other-stories,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389596070l/18444205._SX50_.jpg,4.26,72.0,2014.0,afrofuturism
Fantasy's Othering Fetish (Kindle Edition),P. Djèlí Clark,https://www.goodreads.com/book/show/33833153-fantasy-s-othering-fetish,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1484080872l/33833153._SY75_.jpg,4.39,191.0,2016.0,afrofuturism
Dreaming of Elsewhere: Observations on Home (Paperback),Esi Edugyan,https://www.goodreads.com/book/show/22281931-dreaming-of-elsewhere,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400736145l/22281931._SY75_.jpg,4.11,142.0,1993.0,afrofuturism
Intruders: Short Stories (Kindle Edition),Mohale Mashigo,https://www.goodreads.com/book/show/42103684-intruders,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538323567l/42103684._SY75_.jpg,4.06,274.0,,afrofuturism
Fugee: Safe House Short Story Singles (ebook),Hawa Jande Golakai,https://www.goodreads.com/book/show/30183047-fugee,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464387708l/30183047._SX50_.jpg,0.0,0.0,,afrofuturism
At Home and Away: Safe House Short Story Singles Bundle (Kindle Edition),Hawa Jande Golakai,https://www.goodreads.com/book/show/30183032-at-home-and-away,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471016123l/30183032._SY75_.jpg,0.0,0.0,,afrofuturism
The Yearning (Paperback),Mohale Mashigo,https://www.goodreads.com/book/show/30110340-the-yearning,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462387748l/30110340._SX50_.jpg,4.05,535.0,2016.0,afrofuturism
Safe House: Explorations in Creative Nonfiction (Paperback),Ellah Wakatama Allfrey,https://www.goodreads.com/book/show/28992250-safe-house,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1455013977l/28992250._SY75_.jpg,,,,afrofuturism
These Legs Were Made for Walking (Paperback),Wayétu Moore,https://www.goodreads.com/book/show/6276275-these-legs-were-made-for-walking,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348033086l/6276275._SY75_.jpg,5.0,7.0,2003.0,afrofuturism
"The Babylon Eye (Linked Worlds, #1)",Masha du Toit,https://www.goodreads.com/book/show/33130323-the-babylon-eye,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480167157l/33130323._SY75_.jpg,4.4,50.0,2016.0,afrofuturism
The Best American Science Fiction and Fantasy 2018 (Paperback),N.K. Jemisin,https://www.goodreads.com/book/show/37570572-the-best-american-science-fiction-and-fantasy-2018,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532659062l/37570572._SY75_.jpg,,,,afrofuturism
"Sing, Unburied, Sing (Hardcover)",Jesmyn Ward,https://www.goodreads.com/book/show/32920226-sing-unburied-sing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1499340866l/32920226._SY75_.jpg,4.0,150163.0,2017.0,afrofuturism
"Saga, Volume 1 (Paperback)",Brian K. Vaughan,https://www.goodreads.com/book/show/15704307-saga-volume-1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486028947l/15704307._SY75_.jpg,,,,afrofuturism
Exploring Dark Short Fiction #3: A Primer to Nisi Shawl (Paperback),Eric J. Guignard,https://www.goodreads.com/book/show/43278556-exploring-dark-short-fiction-3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545242278l/43278556._SY75_.jpg,,,,afrofuturism
We Cast a Shadow (Hardcover),Maurice Carlos Ruffin,https://www.goodreads.com/book/show/40163362-we-cast-a-shadow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533657073l/40163362._SY75_.jpg,3.62,5182.0,2019.0,afrofuturism
LaGuardia #2 (Kindle Edition),Nnedi Okorafor,https://www.goodreads.com/book/show/43377607-laguardia-2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545964067l/43377607._SY75_.jpg,4.16,76.0,2019.0,afrofuturism
Wakanda Forever (Paperback),Nnedi Okorafor,https://www.goodreads.com/book/show/39739238-wakanda-forever,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538430376l/39739238._SY75_.jpg,3.52,446.0,2018.0,afrofuturism
Panther in the Hive (Paperback),Olivia A. Cole,https://www.goodreads.com/book/show/21843217-panther-in-the-hive,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396570484l/21843217._SY75_.jpg,3.86,368.0,2014.0,afrofuturism
M Archive: After the End of the World (Paperback),Alexis Pauline  Gumbs,https://www.goodreads.com/book/show/35011998-m-archive,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1506984043l/35011998._SY75_.jpg,4.46,527.0,2018.0,afrofuturism
"Report from Planet Midnight (PM's Outspoken Authors, #9)",Nalo Hopkinson,https://www.goodreads.com/book/show/13115184-report-from-planet-midnight,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349153355l/13115184._SX50_.jpg,3.93,568.0,2012.0,afrofuturism
Imagine Africa 500 (Kindle Edition),Billy Kahora,https://www.goodreads.com/book/show/31926381-imagine-africa-500,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473383081l/31926381._SY75_.jpg,,,,afrofuturism
"Black Panther Epic Collection, Vol. 1: Panther's Rage (Paperback)",Don McGregor,https://www.goodreads.com/book/show/29507370-black-panther-epic-collection-vol-1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460312786l/29507370._SY75_.jpg,,,,afrofuturism
Moxyland (Paperback),Lauren Beukes,https://www.goodreads.com/book/show/3491640-moxyland,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328732006l/3491640._SY75_.jpg,3.57,3831.0,2008.0,afrofuturism
"Black Panther, Vol. 1 (Paperback)",Jack Kirby,https://www.goodreads.com/book/show/174375.Black_Panther_Vol_1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530873765l/174375._SY75_.jpg,3.53,263.0,2005.0,afrofuturism
"Kwezi: Issues 1-3 Collector's edition (Kwezi series, 1)",Loyiso Mkize,https://www.goodreads.com/book/show/30349900-kwezi,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466936005l/30349900._SX50_.jpg,4.01,80.0,,afrofuturism
"Segu (Ségou, #1)",Maryse Condé,https://www.goodreads.com/book/show/550571.Segu,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1742310898l/550571._SY75_.jpg,4.1,2110.0,1984.0,afrofuturism
Windward Heights (Paperback),Maryse Condé,https://www.goodreads.com/book/show/293041.Windward_Heights,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312039101l/293041._SY75_.jpg,3.77,414.0,1999.0,afrofuturism
"Zulu Heart (Lion's Blood, #2)",Steven Barnes,https://www.goodreads.com/book/show/625847.Zulu_Heart,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438442402l/625847._SY75_.jpg,4.04,344.0,2003.0,afrofuturism
Black Panther: World of Wakanda #6 (Kindle Edition),Roxane Gay,https://www.goodreads.com/book/show/34896911-black-panther,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492646033l/34896911._SY75_.jpg,3.72,100.0,,afrofuturism
Black Panther: World of Wakanda #5 (Kindle Edition),Roxane Gay,https://www.goodreads.com/book/show/34601031-black-panther,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1489577791l/34601031._SY75_.jpg,4.13,133.0,,afrofuturism
Black Panther: World of Wakanda #4 (Kindle Edition),Roxane Gay,https://www.goodreads.com/book/show/34312937-black-panther,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1487161624l/34312937._SY75_.jpg,4.14,153.0,,afrofuturism
Black Panther: World of Wakanda #3 (Kindle Edition),Roxane Gay,https://www.goodreads.com/book/show/33921672-black-panther,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1484779434l/33921672._SY75_.jpg,4.19,173.0,,afrofuturism
Black Panther: World of Wakanda #2 (Kindle Edition),Roxane Gay,https://www.goodreads.com/book/show/33542066-black-panther,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1482363307l/33542066._SY75_.jpg,,,,afrofuturism
Whispers from the Cotton Tree Root: Caribbean Fabulist Fiction (Paperback),Nalo Hopkinson,https://www.goodreads.com/book/show/847410.Whispers_from_the_Cotton_Tree_Root,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1178861420l/847410._SY75_.jpg,3.96,95.0,2000.0,afrofuturism
Mojo: Conjure Stories (Paperback),Nalo Hopkinson,https://www.goodreads.com/book/show/71412.Mojo,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389449973l/71412._SY75_.jpg,,,,afrofuturism
"IN A QU*A*RE TIME AND PLACE Post-Slavery Temporalities, Blaxploitation, and Sun Ra’s Afrofuturism between Intersectionality and Heterogeneity (Hardcover)",Tim Stüttgen,https://www.goodreads.com/book/show/26875053-in-a-qu-a-re-time-and-place-post-slavery-temporalities-blaxploitation,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473874775l/26875053._SX50_.jpg,4.0,9.0,2014.0,afrofuturism
Spook Lights: Southern Gothic Horror (Kindle Edition),Eden Royce,https://www.goodreads.com/book/show/25558451-spook-lights,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431951165l/25558451._SX50_.jpg,4.1,251.0,2015.0,afrofuturism
BLACK #1 (Kindle Edition),Tim Smith,https://www.goodreads.com/book/show/32280242-black-1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474936651l/32280242._SY75_.jpg,,,,afrofuturism
BLACK [AF]: America's Sweetheart (Paperback),Kwanza Osajyefo,https://www.goodreads.com/book/show/36871671-black-af,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512405019l/36871671._SY75_.jpg,3.8,421.0,2018.0,afrofuturism
"Black Panther by Christopher Priest: The Complete Collection, Vol. 3 (Paperback)",Christopher J. Priest,https://www.goodreads.com/book/show/26030866-black-panther-by-christopher-priest,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524190943l/26030866._SY75_.jpg,3.71,361.0,2003.0,afrofuturism
John Henry Days (Paperback),Colson Whitehead,https://www.goodreads.com/book/show/16276.John_Henry_Days,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388219049l/16276._SY75_.jpg,3.62,3459.0,2001.0,afrofuturism
Buffalo Soldier (ebook),Maurice Broaddus,https://www.goodreads.com/book/show/31189156-buffalo-soldier,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1487491875l/31189156._SY75_.jpg,3.56,556.0,2017.0,afrofuturism
The Voices of Martyrs (Paperback),Maurice Broaddus,https://www.goodreads.com/book/show/29362866-the-voices-of-martyrs,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461082361l/29362866._SX50_.jpg,4.02,55.0,2017.0,afrofuturism
